name,identifier,site,created,region,evento,data,corrente
"comune-di-napoli","c_f839","https://www.comune.napoli.it/home","2025-09-11T09:42:52.858715","15",uscita,2025-09-25,1
"comune-di-nave","c_f851","https://www.opendata.maggioli.cloud/organization/comune-di-nave","2025-02-19T10:46:15.223716","03",uscita,2025-09-25,1
"comune-di-nembro","c_f864","https://www.opendata.maggioli.cloud/organizzation/comune-di-nembro","2025-02-18T17:09:14.847562","03",uscita,2025-09-25,1
"comune-di-nerviano","c_f874","https://nerviano.portaleamministrazionetrasparente.it/","2025-02-13T16:29:02.599064","03",uscita,2025-09-25,1
"comune-di-noceto","c_f914","https://www.comune.noceto.pr.it/","2025-02-06T10:38:08.938326","08",uscita,2025-09-25,1
"comune-di-noicattaro","c_f923","https://www.comune.noicattaro.bari.it","2025-04-08T07:25:27.023519","16",uscita,2025-09-25,1
"comune-di-occhiobello","c_f994","","2025-02-07T10:26:05.167856","05",uscita,2025-09-25,1
"comune-di-orbassano","c_g087","https://www.opendata.maggioli.cloud/organizzation/comune-di-orbassano","2024-11-22T10:50:23.903313","01",uscita,2025-09-25,1
"comune-di-pagani","c_g230","https://www.opendata.maggioli.cloud/organization/comune-di-pagani","2025-04-07T10:36:44.512738","15",uscita,2025-09-25,1
"comune-di-palagano","c_g250","https://www.opendata.maggioli.cloud/organization/comune-di-palagano","2025-06-19T13:14:48.899635","08",uscita,2025-09-25,1
"comune-di-palermo","c_g273","https://opendata.comune.palermo.it/","2024-03-08T18:30:08.793193","19",uscita,2025-09-25,1
"comune-di-pescara","c_g482","https://www.opendata.maggioli.cloud/organizzation/comune-di-pescara","2024-11-27T16:03:29.423953","13",uscita,2025-09-25,1
"comune-di-peschiera-borromeo","c_g488","https://www.opendata.maggioli.cloud/organization/comune-di-peschiera-borromeo","2025-04-07T12:40:11.712842","03",uscita,2025-09-25,1
"comune-di-petilia-policastro","c_g508","https://www.comune.petiliapolicastro.kr.it/","2025-05-27T10:40:05.991849","18",uscita,2025-09-25,1
"comune-di-piacenza","c_g535","https://www.opendata.maggioli.cloud/organization/comune-di-piacenza","2024-11-18T09:13:07.729335","08",uscita,2025-09-25,1
"comune-di-pieve-emanuele","c_g634","https://www.opendata.maggioli.cloud/organization/comune-di-pieve-emanuele","2024-11-14T12:08:12.301236","03",uscita,2025-09-25,1
"comune-di-pineto","c_f831","https://www.comune.pineto.te.it","2025-02-24T14:05:25.933039","13",uscita,2025-09-25,1
"comune-di-pisticci","c_g712","https://www.comune.pisticci.mt.it","2025-04-11T14:19:59.766032","17",uscita,2025-09-25,1
"comune-di-pollenza","c_f567","https://www.comune.pollenza.mc.it","2025-06-19T07:50:46.058467","11",uscita,2025-09-25,1
"comune-di-porto-cesareo","c_m263","https://www.comune.portocesareo.le.it/","2025-04-14T07:50:39.724552","16",uscita,2025-09-25,1
"comune-di-porto-viro","c_g926","","2025-02-10T15:08:04.691659","05",uscita,2025-09-25,1
"comune-di-prignano-sulla-secchia","c_h061","https://www.opendata.maggioli.cloud/organization/comune-di-prignano-sulla-secchia","2025-06-19T13:17:22.536581","08",uscita,2025-09-25,1
"comune-di-rapallo","c_h183","https://www.comune.rapallo.ge.it","2025-04-14T08:07:37.142964","07",uscita,2025-09-25,1
"comune-di-rimini","00304260409","http://dati.comune.rimini.it/","2024-03-08T18:28:23.244694","08",uscita,2025-09-25,1
"comune-di-rocca-di-papa","c_h404","https://www.opendata.maggioli.cloud/organization/comune-di-rocca-di-papa","2025-04-15T14:40:46.400199","12",uscita,2025-09-25,1
"comune-di-rubano","c_h625","https://www.opendata.maggioli.cloud/organization/comune-di-rubano","2025-04-11T08:27:43.931224","05",uscita,2025-09-25,1
"comune-di-san-cesareo","c_m295","https://www.comune.sancesareo.rm.it/","2025-08-27T09:49:40.851418","12",uscita,2025-09-25,1
"comune-di-san-gisueppe-vesuviano","c_h931","https://www.comune.sangiuseppevesuviano.na.it","2025-05-13T13:05:56.548396","15",uscita,2025-09-25,1
"comune-di-san-marco-in-lamis","c_h985","https://www.comune.sanmarcoinlamis.fg.it/hh/index.php","2025-04-11T13:55:15.361404","16",uscita,2025-09-25,1
"comune-di-san-martino-valle-caudina","c_i016","https://www.comune.sanmartinovallecaudina.av.it/it","2025-05-29T13:26:59.769276","15",uscita,2025-09-25,1
"comune-di-san-nicola-la-strada","c_i056","https://www.comune.sannicolalastrada.ce.it/","2025-04-11T14:45:31.660497","15",uscita,2025-09-25,1
"comune-di-sant-anastasia","c_i262","https://www.comune.santanastasia.na.it","2025-04-28T07:39:02.118754","15",uscita,2025-09-25,1
"comune-di-sant-antimo","c_i293","https://santantimo.etrasparenza.it/","2025-02-13T16:29:59.972327","15",uscita,2025-09-25,1
"comune-di-santa-margherita-ligure","c_i225","https://www.comune.santa-margherita-ligure.ge.it/it","2024-09-13T12:02:11.893553","07",uscita,2025-09-25,1
"comune-di-santo-stefano-di-magra","c_i363","","2025-02-07T15:04:09.294507","07",uscita,2025-09-25,1
"comune-di-sarezzo","c_i433","https://www.opendata.maggioli.cloud/organizzation/comune-di-sarezzo","2024-11-24T08:21:58.749901","03",uscita,2025-09-25,1
"comune-di-sassari","c_i452","https://www.comune.sassari.it","2025-02-13T16:21:23.940108","20",uscita,2025-09-25,1
"comune-di-sassuolo","c_i462","https://www.opendata.maggioli.cloud/organization/comune-di-sassuolo","2025-06-19T13:20:56.255262","08",uscita,2025-09-25,1
"comune-di-scorze","c_i551","https://www.comune.scorze.ve.it/it","2025-06-27T16:01:43.942788","05",uscita,2025-09-25,1
"comune-di-seriate","c_i628","https://www.opendata.maggioli.cloud/organizzation/comune-di-seriate","2025-02-18T17:23:06.976289","03",uscita,2025-09-25,1
"comune-di-sesto-fiorentino","c_i684","https://www.opendata.maggioli.cloud/organization/comune-di-sesto-fiorentino","2024-11-26T12:30:31.830985","09",uscita,2025-09-25,1
"comune-di-sesto-san-giovanni","c_i690","https://sestosg.net/scrivi-alla-redazione/","2025-03-27T08:26:25.130347","03",uscita,2025-09-25,1
"comune-di-signa","c_i728","https://www.opendata.maggioli.cloud/organization/comune-di-signa","2024-11-18T13:54:44.879930","09",uscita,2025-09-25,1
"comune-di-sondrio","c_i829","https://www.comune.sondrio.it","2025-07-11T09:35:19.950739","03",uscita,2025-09-25,1
"comune-di-sulmona","c_i804","https://comune.sulmona.aq.it","2024-10-08T10:09:27.470392","13",uscita,2025-09-25,1
"comune-di-tarquinia","c_d024","https://www.opendata.maggioli.cloud/organization/comune-di-tarquinia","2025-02-19T10:48:52.337631","12",uscita,2025-09-25,1
"comune-di-termoli","c_l113","","2025-02-07T15:08:09.871704","14",uscita,2025-09-25,1
"comune-di-terralba","c_l122","https://www.comune.terralba.or.it/it","2025-05-28T08:34:08.763606","20",uscita,2025-09-25,1
"comune-di-torino","00514490010","http://aperto.comune.torino.it/","2024-03-08T18:48:36.286853","01",uscita,2025-09-25,1
"comune-di-torre-annunziata","c_l245","https://www.comune.torreannunziata.na.it/","2025-02-13T16:33:47.617043","15",uscita,2025-09-25,1
"comune-di-tortona","c_l304","https://www.comune.tortona.al.it","2025-02-13T16:26:10.993736","01",uscita,2025-09-25,1
"comune-di-tortoreto","c_l307","https://dati.comune.tortoreto.te.it/","2025-02-18T16:39:02.958167","13",uscita,2025-09-25,1
"comune-di-treviolo","c_l404","https://www.opendata.maggioli.cloud/organization/comune-di-treviolo","2025-02-13T16:31:01.483473","03",uscita,2025-09-25,1
"comune-di-trinitapoli","c_b915","","2025-02-17T16:22:34.201799","16",uscita,2025-09-25,1
"comune-di-valenzano","c_l571","","2025-02-07T15:12:26.885282","16",uscita,2025-09-25,1
"comune-di-valmadrera","c_l634","https://www.opendata.maggioli.cloud/organizzation/comune-di-valmadrera","2025-02-17T09:12:57.959067","03",uscita,2025-09-25,1
"comune-di-vecchiano","c_l702","https://www.comune.vecchiano.pi.it","2025-02-07T15:07:01.452594","09",uscita,2025-09-25,1
"comune-di-venafro","c_l725","https://www.comune.venafro.is.it/","2025-05-07T12:28:42.782433","14",uscita,2025-09-25,1
"comune-di-vico-del-gargano","c_l842","https://www.comune.vicodelgargano.fg.it","2025-07-18T08:43:05.599071","16",uscita,2025-09-25,1
"comune-di-vieste","c_l858","","2025-02-07T10:27:55.515585","16",uscita,2025-09-25,1
"comune-di-vigonza","c_l900","https://opendata.comune.vigonza.pd.it/it","2025-04-11T08:19:19.505666","05",uscita,2025-09-25,1
"comunita-montana-valle-imagna","CMVI","","2025-02-07T15:19:44.831761","03",uscita,2025-09-25,1
"consiglio-per-la-ricerca-in-agricoltura-e-l-analisi-dell-economia-agraria","CRSA","https://www.crea.gov.it/","2025-04-16T09:52:07.924470","",uscita,2025-09-25,1
"consiglio-regionale-della-calabria","r_calabr","https://www.consiglioregionale.calabria.it/","2025-02-25T12:54:38.765871","18",uscita,2025-09-25,1
"consiglio-regionale-della-campania","cr_campa","http://opendata-crc.di.unisa.it/","2024-03-08T18:44:04.035266","15",uscita,2025-09-25,1
"consip","m_ef","http://dati.consip.it/","2024-03-08T18:45:30.637809","",uscita,2025-09-25,1
"consorzio-bim-vomano-tordino-di-teramo","conbimte","https://www.bim-teramo.it","2025-02-20T14:57:35.924847","13",uscita,2025-09-25,1
"consorzio-dei-comuni-della-valle-d-aosta-bacino-imbrifero-montano-della-dora-baltea","cdcvd_","","2025-02-07T09:08:21.549830","02",uscita,2025-09-25,1
"consorzio-di-gestione-area-marina-protetta-torre-del-cerrano","cgatc_","https://www.torredelcerrano.it","2024-11-21T16:15:35.018017","13",uscita,2025-09-25,1
"consorzio-intercomunale-servizi-sociali-di-chivasso","ciss_chi","https://www.opendata.maggioli.cloud/organization/consorzio-intercomunale-servizi-sociali-di-chivasso","2025-06-06T10:07:49.489166","01",uscita,2025-09-25,1
"consorzio-intercomunale-servizi-socio-assistenziali-di-pianezza","cissa_pi","https://www.cissa.it/","2024-11-28T15:56:57.561842","01",uscita,2025-09-25,1
"consorzio-per-la-ricerca-sulla-filiera-lattiero-casearia","clrfl_","https://www.corfilac.it","2024-11-29T12:14:50.361487","",uscita,2025-09-25,1
"consorzio-universitario-piceno","co_unap","https://www.cup.ap.it/","2025-02-20T09:25:28.434285","11",uscita,2025-09-25,1
"enea-agenzia-nazionale-per-le-nuove-tecnologie-l-energia-e-lo-sviluppo-economico-sostenibile","eanln_rm","https://dati.enea.it","2024-12-16T07:29:21.649704","",uscita,2025-09-25,1
"ente-autonomo-volturno-srl","eavs","https://www.eavsrl.it/","2024-11-15T16:31:47.052910","15",uscita,2025-09-25,1
"fondazione-irccs-istituto-neurologico-carlo-besta","fincbmi","https://www.istituto-besta.it","2025-02-11T10:17:34.271846","03",uscita,2025-09-25,1
"fondazione-restart","UIA75WMM","https://www.fondazione-restart.it/it/contatti/","2025-02-24T14:08:16.301679","12",uscita,2025-09-25,1
"geodati-gov-it-rndt","agid","https://geodati.gov.it/","2024-03-08T18:47:26.076098","",uscita,2025-09-25,1
"geodati-rndt-hvd","agid","https://geodati.gov.it/","2025-01-27T19:31:48.866907","",uscita,2025-09-25,1
"giustizia-amministrativa","cds","https://www.giustizia-amministrativa.it","2024-11-29T15:23:53.459997","",uscita,2025-09-25,1
"inail","inail","https://dati.inail.it/","2024-03-08T18:50:39.346269","",uscita,2025-09-25,1
"inps","inps","http://www.inps.it","2024-03-08T18:51:48.966250","",uscita,2025-09-25,1
"ispra","ispra","https://rep.isprambiente.it/","2024-03-08T18:53:17.505775","",uscita,2025-09-25,1
"istituto-italiano-per-la-storia-antica","iipsa","https://www.storiaantica.eu/contatti/","2025-02-13T14:40:04.046384","",uscita,2025-09-25,1
"istituto-nazionale-di-statistica-istat","ISTAT","https://www.istat.it/contatti/","2025-02-06T10:29:54.438101","",uscita,2025-09-25,1
"istituto-superiore-di-sanita","iss_rm","https://www.iss.it/","2025-03-20T13:41:03.111300","12",uscita,2025-09-25,1
"istituto-universitario-di-studi-superiori-di-pavia","iuss_pv","https://www.iusspavia.it/","2025-02-21T11:10:30.936015","03",uscita,2025-09-25,1
"istituto-zooprofilattico-sperimentale-del-mezzogiorno","izsm","https://www.izsmportici.it/","2025-02-13T14:14:40.790242","",uscita,2025-09-25,1
"istituto-zooprofilattico-sperimentale-dell-umbria-e-delle-marche-togo-rosati","izs_um","https://www.izsum.it/","2025-02-19T10:28:54.387482","10",uscita,2025-09-25,1
"istituto-zooprofilattico-sperimentale-della-lombardia-e-dell-emilia-romagna-bruno-ubertini","izs_loer","https://www.izsler.it","2025-02-13T14:46:10.387288","",uscita,2025-09-25,1
"ivass-istituto-per-la-vigilanza-sulle-assicurazioni","IVsAPIC","https://www.ivass.it","2024-10-24T10:10:40.204261","",uscita,2025-09-25,1
"libero-consorzio-comunale-di-agrigento","p_ag","https://www.provincia.agrigento.it","2024-11-22T10:56:51.636561","19",uscita,2025-09-25,1
"ministero-dei-beni-culturali","m_bac","http://dati.beniculturali.it","2024-03-08T18:54:36.322033","",uscita,2025-09-25,1
"ministero-del-lavoro","m_lps","http://dati.lavoro.gov.it/","2024-03-08T19:02:04.435826","",uscita,2025-09-25,1
"ministero-del-turismo","WQF3ZW8F","https://www.ministeroturismo.gov.it/","2025-02-19T10:39:30.240736","12",uscita,2025-09-25,1
"ministero-dell-ambiente-e-della-sicurezza-energetica","m_amte","https://www.mase.gov.it/","2025-06-27T15:06:07.564881","",uscita,2025-09-25,1
"ministero-dell-economia-e-delle-finanze","m_ef","https://www.mef.gov.it/","2024-11-07T11:59:45.755340","",uscita,2025-09-25,1
"ministero-dell-interno","m_it","https://www.interno.gov.it/","2024-03-08T21:08:34.148783","",uscita,2025-09-25,1
"ministero-dell-istruzione","m_pi","http://dati.istruzione.it","2024-03-08T21:11:28.638845","",uscita,2025-09-25,1
"ministero-della-salute","m_sa","http://www.dati.salute.gov.it","2024-03-08T19:00:41.997526","",uscita,2025-09-25,1
"ministero-delle-imprese-e-del-made-in-italy","m_svec","https://www.mimit.gov.it","2025-04-14T10:08:03.017318","",uscita,2025-09-25,1
"ministero-infrastrutture-e-trasporti","m_inf","http://dati.mit.gov.it/","2024-03-08T21:13:55.607866","",uscita,2025-09-25,1
"ministero-universita-e-ricerca","KH5RHFCV","http://dati.ustat.miur.it","2024-03-08T21:16:17.075217","",uscita,2025-09-25,1
"pcm-dipartimento-trasformazione-digitale","pcm","https://innovazione.gov.it/","2024-03-08T21:18:16.242463","",uscita,2025-09-25,1
"pcm-opencoesione","pcm","http://opencoesione.gov.it","2024-03-08T21:20:30.891213","",uscita,2025-09-25,1
"pcm-protezione-civile","pcm","https://www.protezionecivile.it/","2024-03-08T21:22:04.427985","",uscita,2025-09-25,1
"politecnico-di-milano","PM","https://www.opendata.polimi.it","2024-03-08T21:23:33.039196","03",uscita,2025-09-25,1
"politecnico-di-torino","pt","https://www.polito.it/","2025-02-19T10:44:21.556004","01",uscita,2025-09-25,1
"progetto-mistral","Mistral","https://www.mistralportal.it/","2024-03-08T21:24:58.710779","",uscita,2025-09-25,1
"provincia-autonoma-di-bolzano","p_bz","https://data.civis.bz.it/","2024-03-08T21:26:19.519194","04",uscita,2025-09-25,1
"provincia-autonoma-di-trento","p_TN","https://dati.trentino.it/","2024-03-08T21:30:06.339036","04",uscita,2025-09-25,1
"provincia-di-alessandria","p_al","https://provincia.alessandria.it/opendata/","2024-11-28T16:16:41.040994","01",uscita,2025-09-25,1
"provincia-di-ascoli-piceno","p_ap","","2025-02-07T15:13:51.355439","11",uscita,2025-09-25,1
"provincia-di-avellino","p_av","https://www.provincia.avellino.it/","2024-09-17T08:42:01.577065","15",uscita,2025-09-25,1
"provincia-di-biella","p_bi","https://www.provincia.biella.it","2024-05-22T14:26:56.234855","01",uscita,2025-09-25,1
"provincia-di-catanzaro","p_cz","https://www.provincia.catanzaro.it","2024-11-28T16:04:02.855391","18",uscita,2025-09-25,1
"provincia-di-foggia","p_fg","https://www.opendata.maggioli.cloud/organizzation/provincia-di-foggia","2025-02-13T16:36:26.700827","16",uscita,2025-09-25,1
"provincia-di-isernia","p_is","https://www.provincia.isernia.it","2025-03-25T13:25:15.335726","14",uscita,2025-09-25,1
"provincia-di-novara","p_no","https://www.opendata.maggioli.cloud/organization/provincia-di-novara","2024-11-20T12:23:37.817154","01",uscita,2025-09-25,1
"provincia-di-padova","p_pd","https://www.provincia.padova.it","2025-02-06T10:48:03.748623","05",uscita,2025-09-25,1
"provincia-di-parma","p_pr","https://www.provincia.parma.it/","2025-02-13T16:35:26.066601","08",uscita,2025-09-25,1
"provincia-di-rovigo","p_RO","https://www.provincia.rovigo.it","2024-11-29T12:10:44.118275","05",uscita,2025-09-25,1
"provincia-di-verona","p_vr","","2025-02-07T10:23:04.452323","05",uscita,2025-09-25,1
"regione-basilicata","r_basili","https://dati.regione.basilicata.it/","2024-03-08T21:31:41.383548","17",uscita,2025-09-25,1
"regione-calabria","regcal","https://dati.regione.calabria.it/","2024-03-08T21:32:58.809241","18",uscita,2025-09-25,1
"regione-campania","r_campan","https://dati.regione.campania.it","2024-03-08T21:34:15.895928","15",uscita,2025-09-25,1
"regione-emilia-romagna","r_emiro","https://dati.emilia-romagna.it/","2024-03-08T21:35:32.089864","08",uscita,2025-09-25,1
"regione-friuli-venezia-giulia","r_friuve","https://www.dati.friuliveneziagiulia.it/","2024-03-08T21:37:37.431495","06",uscita,2025-09-25,1
"regione-lazio","r_lazio","http://dati.lazio.it/","2024-03-08T21:38:56.153323","12",uscita,2025-09-25,1
"regione-liguria","r_liguri","http://dati.regione.liguria.it/","2024-03-08T21:43:29.290667","07",uscita,2025-09-25,1
"regione-lombardia","r_lombar","https://dati.lombardia.it/","2024-03-08T21:40:37.206041","03",uscita,2025-09-25,1
"regione-marche","r_marche","https://dati.regione.marche.it/","2024-03-08T21:42:05.252251","11",uscita,2025-09-25,1
"regione-piemonte","r_piemon","https://dati.piemonte.it","2024-03-12T20:50:28.773830","01",uscita,2025-09-25,1
"regione-puglia","r_puglia","https://dati.puglia.it","2024-03-08T18:00:19.729966","16",uscita,2025-09-25,1
"regione-siciliana","r_sicili","https://dati.regione.sicilia.it/catalog.rdf","2024-03-08T21:47:08.275914","19",uscita,2025-09-25,1
"regione-toscana","r_toscan","https://dati.toscana.it","2024-03-08T21:54:09.033196","09",uscita,2025-09-25,1
"regione-umbria","r_umbria","https://dati.regione.umbria.it/","2024-03-08T21:45:55.598398","10",uscita,2025-09-25,1
"regione-veneto","r_veneto","https://dati.veneto.it/","2024-03-08T21:44:49.126876","05",uscita,2025-09-25,1
"roma-capitale","c_h501","https://dati.comune.roma.it/","2024-03-08T21:55:33.855295","12",uscita,2025-09-25,1
"sebastien-catalog","XW88C90Q","https://www.cmcc.it/","2024-08-30T13:25:10.959364","",uscita,2025-09-25,1
"unione-bassa-est-parmense","ubep_pr","","2025-02-07T09:12:21.222865","08",uscita,2025-09-25,1
